customer_id,plan_name,annualized_revenue,churn_probability,risk_level,retention_priority
12736,Premium,209.88,0.2265,Low,Priority 4 - Low Risk
11609,Standard,191.88,0.2265,Low,Priority 4 - Low Risk
50102,Enterprise,42.49,0.2265,Low,Priority 4 - Low Risk
4734,Standard,172.68,0.2265,Low,Priority 4 - Low Risk
32909,Basic,6.99,0.2265,Low,Priority 4 - Low Risk
41141,Premium,22.49,0.2265,Low,Priority 4 - Low Risk
631,Standard,172.68,0.2264,Low,Priority 4 - Low Risk
12267,Premium,17.49,0.2264,Low,Priority 4 - Low Risk
3988,Premium,17.49,0.2264,Low,Priority 4 - Low Risk
13248,Premium,239.88,0.2264,Low,Priority 4 - Low Risk
34827,Standard,191.88,0.2264,Low,Priority 4 - Low Risk
13091,Basic,8.49,0.2263,Low,Priority 4 - Low Risk
24793,Basic,83.88,0.2263,Low,Priority 4 - Low Risk
45407,Standard,14.39,0.2263,Low,Priority 4 - Low Risk
49674,Basic,107.88,0.2263,Low,Priority 4 - Low Risk
1495,Basic,8.99,0.2263,Low,Priority 4 - Low Risk
8354,Premium,209.88,0.2262,Low,Priority 4 - Low Risk
29173,Premium,19.99,0.2262,Low,Priority 4 - Low Risk
6815,Premium,22.49,0.2262,Low,Priority 4 - Low Risk
46846,Premium,17.49,0.2262,Low,Priority 4 - Low Risk
20340,Premium,254.88,0.2262,Low,Priority 4 - Low Risk
51508,Premium,22.49,0.2262,Low,Priority 4 - Low Risk
1988,Enterprise,49.99,0.2262,Low,Priority 4 - Low Risk
41268,Premium,299.88,0.2262,Low,Priority 4 - Low Risk
24993,Basic,6.99,0.2262,Low,Priority 4 - Low Risk
32802,Basic,8.49,0.2262,Low,Priority 4 - Low Risk
6808,Standard,134.28,0.2261,Low,Priority 4 - Low Risk
2694,Standard,14.39,0.2261,Low,Priority 4 - Low Risk
31877,Basic,119.88,0.2261,Low,Priority 4 - Low Risk
15757,Basic,119.88,0.2261,Low,Priority 4 - Low Risk
36915,Enterprise,49.99,0.2261,Low,Priority 4 - Low Risk
13095,Standard,172.68,0.2261,Low,Priority 4 - Low Risk
37601,Enterprise,49.99,0.226,Low,Priority 4 - Low Risk
8903,Standard,191.88,0.226,Low,Priority 4 - Low Risk
39214,Premium,21.24,0.226,Low,Priority 4 - Low Risk
34810,Basic,107.88,0.226,Low,Priority 4 - Low Risk
13403,Standard,15.99,0.2259,Low,Priority 4 - Low Risk
7133,Standard,191.88,0.2259,Low,Priority 4 - Low Risk
45904,Premium,254.88,0.2259,Low,Priority 4 - Low Risk
19257,Basic,101.88,0.2258,Low,Priority 4 - Low Risk
28341,Premium,22.49,0.2258,Low,Priority 4 - Low Risk
39611,Standard,15.99,0.2258,Low,Priority 4 - Low Risk
14125,Premium,22.49,0.2258,Low,Priority 4 - Low Risk
40436,Standard,15.99,0.2258,Low,Priority 4 - Low Risk
38951,Enterprise,49.99,0.2258,Low,Priority 4 - Low Risk
10021,Standard,15.99,0.2257,Low,Priority 4 - Low Risk
1354,Basic,83.88,0.2257,Low,Priority 4 - Low Risk
134,Standard,191.88,0.2257,Low,Priority 4 - Low Risk
29384,Basic,8.99,0.2257,Low,Priority 4 - Low Risk
40359,Standard,13.59,0.2257,Low,Priority 4 - Low Risk
26322,Basic,83.88,0.2257,Low,Priority 4 - Low Risk
44312,Basic,119.88,0.2256,Low,Priority 4 - Low Risk
437,Basic,119.88,0.2256,Low,Priority 4 - Low Risk
7231,Basic,119.88,0.2256,Low,Priority 4 - Low Risk
22460,Premium,24.99,0.2256,Low,Priority 4 - Low Risk
35629,Enterprise,34.99,0.2255,Low,Priority 4 - Low Risk
43482,Basic,9.99,0.2255,Low,Priority 4 - Low Risk
13994,Premium,24.99,0.2255,Low,Priority 4 - Low Risk
22609,Premium,269.88,0.2255,Low,Priority 4 - Low Risk
34424,Enterprise,49.99,0.2255,Low,Priority 4 - Low Risk
12747,Basic,83.88,0.2255,Low,Priority 4 - Low Risk
43167,Standard,15.99,0.2255,Low,Priority 4 - Low Risk
12167,Basic,101.88,0.2255,Low,Priority 4 - Low Risk
36251,Basic,101.88,0.2254,Low,Priority 4 - Low Risk
8300,Basic,9.99,0.2254,Low,Priority 4 - Low Risk
4820,Basic,107.88,0.2254,Low,Priority 4 - Low Risk
51410,Enterprise,34.99,0.2254,Low,Priority 4 - Low Risk
2330,Premium,269.88,0.2253,Low,Priority 4 - Low Risk
2359,Basic,119.88,0.2253,Low,Priority 4 - Low Risk
35554,Premium,254.88,0.2253,Low,Priority 4 - Low Risk
30640,Basic,9.99,0.2253,Low,Priority 4 - Low Risk
7248,Basic,83.88,0.2253,Low,Priority 4 - Low Risk
43525,Basic,119.88,0.2253,Low,Priority 4 - Low Risk
8158,Standard,11.19,0.2252,Low,Priority 4 - Low Risk
44252,Basic,95.88,0.2252,Low,Priority 4 - Low Risk
6556,Basic,119.88,0.2252,Low,Priority 4 - Low Risk
15194,Standard,153.48,0.2252,Low,Priority 4 - Low Risk
26447,Enterprise,42.49,0.2252,Low,Priority 4 - Low Risk
50907,Basic,83.88,0.2252,Low,Priority 4 - Low Risk
22703,Basic,107.88,0.2252,Low,Priority 4 - Low Risk
48999,Basic,95.88,0.2252,Low,Priority 4 - Low Risk
4593,Premium,24.99,0.2252,Low,Priority 4 - Low Risk
13060,Premium,299.88,0.2251,Low,Priority 4 - Low Risk
37831,Premium,22.49,0.2251,Low,Priority 4 - Low Risk
19076,Basic,119.88,0.2251,Low,Priority 4 - Low Risk
50775,Premium,299.88,0.2251,Low,Priority 4 - Low Risk
40864,Premium,299.88,0.2251,Low,Priority 4 - Low Risk
623,Standard,15.99,0.2251,Low,Priority 4 - Low Risk
45063,Basic,101.88,0.2251,Low,Priority 4 - Low Risk
18033,Basic,119.88,0.2249,Low,Priority 4 - Low Risk
20093,Premium,17.49,0.2249,Low,Priority 4 - Low Risk
25920,Basic,119.88,0.2249,Low,Priority 4 - Low Risk
36042,Basic,9.99,0.2248,Low,Priority 4 - Low Risk
39526,Premium,19.99,0.2248,Low,Priority 4 - Low Risk
31151,Enterprise,42.49,0.2248,Low,Priority 4 - Low Risk
11023,Basic,119.88,0.2248,Low,Priority 4 - Low Risk
6820,Basic,119.88,0.2248,Low,Priority 4 - Low Risk
15893,Premium,239.88,0.2248,Low,Priority 4 - Low Risk
3473,Standard,191.88,0.2247,Low,Priority 4 - Low Risk
43002,Basic,101.88,0.2247,Low,Priority 4 - Low Risk
12015,Basic,119.88,0.2247,Low,Priority 4 - Low Risk
6720,Standard,14.39,0.2247,Low,Priority 4 - Low Risk
50679,Premium,209.88,0.2247,Low,Priority 4 - Low Risk
46361,Basic,83.88,0.2247,Low,Priority 4 - Low Risk
9147,Standard,163.07999999999998,0.2247,Low,Priority 4 - Low Risk
51074,Standard,11.19,0.2247,Low,Priority 4 - Low Risk
20534,Premium,239.88,0.2247,Low,Priority 4 - Low Risk
11515,Basic,101.88,0.2246,Low,Priority 4 - Low Risk
11074,Enterprise,539.88,0.2246,Low,Priority 4 - Low Risk
20958,Enterprise,34.99,0.2246,Low,Priority 4 - Low Risk
13017,Standard,191.88,0.2246,Low,Priority 4 - Low Risk
24991,Standard,13.59,0.2245,Low,Priority 4 - Low Risk
10629,Basic,95.88,0.2245,Low,Priority 4 - Low Risk
8613,Basic,83.88,0.2245,Low,Priority 4 - Low Risk
44778,Standard,191.88,0.2245,Low,Priority 4 - Low Risk
44823,Basic,8.49,0.2245,Low,Priority 4 - Low Risk
39881,Basic,119.88,0.2245,Low,Priority 4 - Low Risk
11645,Standard,153.48,0.2244,Low,Priority 4 - Low Risk
3332,Standard,191.88,0.2244,Low,Priority 4 - Low Risk
27981,Enterprise,599.88,0.2244,Low,Priority 4 - Low Risk
50192,Standard,191.88,0.2244,Low,Priority 4 - Low Risk
5394,Premium,239.88,0.2244,Low,Priority 4 - Low Risk
6108,Premium,239.88,0.2244,Low,Priority 4 - Low Risk
9,Standard,191.88,0.2243,Low,Priority 4 - Low Risk
37616,Basic,9.99,0.2243,Low,Priority 4 - Low Risk
42444,Premium,24.99,0.2243,Low,Priority 4 - Low Risk
1668,Basic,119.88,0.2243,Low,Priority 4 - Low Risk
29307,Basic,119.88,0.2243,Low,Priority 4 - Low Risk
18250,Basic,9.99,0.2242,Low,Priority 4 - Low Risk
44406,Basic,83.88,0.2242,Low,Priority 4 - Low Risk
5491,Standard,191.88,0.2242,Low,Priority 4 - Low Risk
42642,Premium,269.88,0.2242,Low,Priority 4 - Low Risk
11262,Premium,17.49,0.2242,Low,Priority 4 - Low Risk
40980,Basic,119.88,0.2242,Low,Priority 4 - Low Risk
8922,Premium,21.24,0.2241,Low,Priority 4 - Low Risk
24183,Premium,299.88,0.2241,Low,Priority 4 - Low Risk
39983,Enterprise,44.99,0.2241,Low,Priority 4 - Low Risk
32881,Premium,19.99,0.2241,Low,Priority 4 - Low Risk
14278,Basic,9.99,0.2241,Low,Priority 4 - Low Risk
33612,Basic,9.99,0.2241,Low,Priority 4 - Low Risk
2991,Enterprise,34.99,0.2241,Low,Priority 4 - Low Risk
43858,Premium,299.88,0.2241,Low,Priority 4 - Low Risk
35553,Enterprise,34.99,0.2241,Low,Priority 4 - Low Risk
14358,Basic,119.88,0.2241,Low,Priority 4 - Low Risk
38988,Standard,13.59,0.2241,Low,Priority 4 - Low Risk
30254,Standard,153.48,0.2241,Low,Priority 4 - Low Risk
51735,Basic,107.88,0.224,Low,Priority 4 - Low Risk
37397,Basic,6.99,0.224,Low,Priority 4 - Low Risk
43049,Enterprise,49.99,0.224,Low,Priority 4 - Low Risk
13919,Basic,7.99,0.224,Low,Priority 4 - Low Risk
35243,Enterprise,509.88,0.224,Low,Priority 4 - Low Risk
30358,Standard,13.59,0.224,Low,Priority 4 - Low Risk
35955,Standard,191.88,0.224,Low,Priority 4 - Low Risk
36088,Basic,119.88,0.224,Low,Priority 4 - Low Risk
37114,Basic,8.99,0.224,Low,Priority 4 - Low Risk
14018,Enterprise,49.99,0.2239,Low,Priority 4 - Low Risk
34585,Basic,7.99,0.2239,Low,Priority 4 - Low Risk
19302,Premium,21.24,0.2239,Low,Priority 4 - Low Risk
26404,Premium,24.99,0.2239,Low,Priority 4 - Low Risk
2770,Premium,19.99,0.2239,Low,Priority 4 - Low Risk
39258,Premium,254.88,0.2238,Low,Priority 4 - Low Risk
39831,Basic,101.88,0.2238,Low,Priority 4 - Low Risk
30243,Premium,24.99,0.2238,Low,Priority 4 - Low Risk
7021,Basic,119.88,0.2238,Low,Priority 4 - Low Risk
46821,Basic,107.88,0.2238,Low,Priority 4 - Low Risk
25271,Basic,107.88,0.2238,Low,Priority 4 - Low Risk
2421,Standard,14.39,0.2237,Low,Priority 4 - Low Risk
31433,Premium,24.99,0.2237,Low,Priority 4 - Low Risk
6081,Standard,191.88,0.2237,Low,Priority 4 - Low Risk
29196,Enterprise,419.88,0.2237,Low,Priority 4 - Low Risk
45929,Standard,15.99,0.2237,Low,Priority 4 - Low Risk
18411,Standard,191.88,0.2237,Low,Priority 4 - Low Risk
27321,Basic,95.88,0.2237,Low,Priority 4 - Low Risk
45450,Premium,209.88,0.2236,Low,Priority 4 - Low Risk
40662,Basic,9.99,0.2236,Low,Priority 4 - Low Risk
33179,Premium,24.99,0.2236,Low,Priority 4 - Low Risk
14739,Premium,209.88,0.2236,Low,Priority 4 - Low Risk
25267,Basic,95.88,0.2236,Low,Priority 4 - Low Risk
21398,Basic,119.88,0.2235,Low,Priority 4 - Low Risk
1582,Standard,11.19,0.2235,Low,Priority 4 - Low Risk
45957,Basic,83.88,0.2235,Low,Priority 4 - Low Risk
38830,Standard,172.68,0.2234,Low,Priority 4 - Low Risk
18675,Premium,24.99,0.2234,Low,Priority 4 - Low Risk
16979,Premium,209.88,0.2234,Low,Priority 4 - Low Risk
33247,Premium,22.49,0.2234,Low,Priority 4 - Low Risk
14511,Premium,24.99,0.2234,Low,Priority 4 - Low Risk
47269,Basic,83.88,0.2234,Low,Priority 4 - Low Risk
9176,Standard,191.88,0.2234,Low,Priority 4 - Low Risk
33514,Standard,15.99,0.2233,Low,Priority 4 - Low Risk
23512,Premium,239.88,0.2233,Low,Priority 4 - Low Risk
11122,Premium,299.88,0.2233,Low,Priority 4 - Low Risk
25683,Standard,163.07999999999998,0.2233,Low,Priority 4 - Low Risk
22061,Basic,9.99,0.2233,Low,Priority 4 - Low Risk
29695,Premium,254.88,0.2233,Low,Priority 4 - Low Risk
45576,Standard,12.79,0.2233,Low,Priority 4 - Low Risk
42697,Premium,24.99,0.2233,Low,Priority 4 - Low Risk
11915,Basic,95.88,0.2232,Low,Priority 4 - Low Risk
11038,Premium,24.99,0.2232,Low,Priority 4 - Low Risk
50814,Basic,119.88,0.2232,Low,Priority 4 - Low Risk
6235,Basic,9.99,0.2232,Low,Priority 4 - Low Risk
15598,Premium,254.88,0.2232,Low,Priority 4 - Low Risk
15948,Basic,7.99,0.2232,Low,Priority 4 - Low Risk
9674,Enterprise,539.88,0.2232,Low,Priority 4 - Low Risk
51940,Premium,19.99,0.2232,Low,Priority 4 - Low Risk
15131,Basic,101.88,0.2232,Low,Priority 4 - Low Risk
51933,Standard,13.59,0.2232,Low,Priority 4 - Low Risk
39472,Enterprise,49.99,0.2231,Low,Priority 4 - Low Risk
51621,Basic,95.88,0.2231,Low,Priority 4 - Low Risk
26246,Basic,8.99,0.2231,Low,Priority 4 - Low Risk
34867,Basic,107.88,0.2231,Low,Priority 4 - Low Risk
8467,Standard,153.48,0.223,Low,Priority 4 - Low Risk
21801,Enterprise,599.88,0.223,Low,Priority 4 - Low Risk
15181,Premium,24.99,0.223,Low,Priority 4 - Low Risk
43431,Premium,239.88,0.223,Low,Priority 4 - Low Risk
7899,Standard,191.88,0.2229,Low,Priority 4 - Low Risk
968,Standard,11.19,0.2229,Low,Priority 4 - Low Risk
2003,Enterprise,34.99,0.2229,Low,Priority 4 - Low Risk
44675,Premium,299.88,0.2229,Low,Priority 4 - Low Risk
17853,Standard,191.88,0.2229,Low,Priority 4 - Low Risk
41561,Basic,95.88,0.2229,Low,Priority 4 - Low Risk
21247,Standard,12.79,0.2228,Low,Priority 4 - Low Risk
28741,Basic,83.88,0.2228,Low,Priority 4 - Low Risk
25616,Standard,15.99,0.2228,Low,Priority 4 - Low Risk
51436,Basic,119.88,0.2227,Low,Priority 4 - Low Risk
21474,Basic,95.88,0.2227,Low,Priority 4 - Low Risk
12691,Basic,101.88,0.2227,Low,Priority 4 - Low Risk
35519,Basic,119.88,0.2226,Low,Priority 4 - Low Risk
17156,Basic,107.88,0.2226,Low,Priority 4 - Low Risk
50252,Basic,119.88,0.2226,Low,Priority 4 - Low Risk
33666,Basic,119.88,0.2226,Low,Priority 4 - Low Risk
6115,Premium,22.49,0.2226,Low,Priority 4 - Low Risk
35171,Premium,24.99,0.2225,Low,Priority 4 - Low Risk
688,Premium,22.49,0.2225,Low,Priority 4 - Low Risk
18805,Standard,15.99,0.2225,Low,Priority 4 - Low Risk
36362,Basic,119.88,0.2225,Low,Priority 4 - Low Risk
40395,Basic,9.99,0.2225,Low,Priority 4 - Low Risk
34683,Standard,191.88,0.2225,Low,Priority 4 - Low Risk
12437,Premium,299.88,0.2225,Low,Priority 4 - Low Risk
9106,Enterprise,34.99,0.2225,Low,Priority 4 - Low Risk
43343,Basic,119.88,0.2225,Low,Priority 4 - Low Risk
34570,Basic,101.88,0.2225,Low,Priority 4 - Low Risk
23234,Standard,172.68,0.2224,Low,Priority 4 - Low Risk
46736,Standard,12.79,0.2224,Low,Priority 4 - Low Risk
24722,Basic,83.88,0.2224,Low,Priority 4 - Low Risk
34690,Standard,163.07999999999998,0.2223,Low,Priority 4 - Low Risk
44755,Standard,191.88,0.2223,Low,Priority 4 - Low Risk
5292,Basic,7.99,0.2223,Low,Priority 4 - Low Risk
27746,Basic,8.99,0.2222,Low,Priority 4 - Low Risk
28239,Basic,6.99,0.2222,Low,Priority 4 - Low Risk
14431,Standard,11.19,0.2222,Low,Priority 4 - Low Risk
46256,Basic,119.88,0.2222,Low,Priority 4 - Low Risk
51750,Basic,7.99,0.2221,Low,Priority 4 - Low Risk
13714,Premium,17.49,0.2221,Low,Priority 4 - Low Risk
23033,Premium,24.99,0.2221,Low,Priority 4 - Low Risk
36705,Basic,8.49,0.222,Low,Priority 4 - Low Risk
32124,Premium,24.99,0.222,Low,Priority 4 - Low Risk
30944,Basic,83.88,0.222,Low,Priority 4 - Low Risk
48145,Basic,6.99,0.222,Low,Priority 4 - Low Risk
20621,Basic,119.88,0.222,Low,Priority 4 - Low Risk
5015,Enterprise,42.49,0.222,Low,Priority 4 - Low Risk
47571,Standard,172.68,0.222,Low,Priority 4 - Low Risk
42574,Enterprise,42.49,0.222,Low,Priority 4 - Low Risk
11291,Basic,119.88,0.2219,Low,Priority 4 - Low Risk
37262,Basic,9.99,0.2219,Low,Priority 4 - Low Risk
32429,Premium,24.99,0.2219,Low,Priority 4 - Low Risk
7881,Basic,107.88,0.2218,Low,Priority 4 - Low Risk
20951,Enterprise,49.99,0.2218,Low,Priority 4 - Low Risk
25240,Standard,15.99,0.2218,Low,Priority 4 - Low Risk
14116,Basic,95.88,0.2218,Low,Priority 4 - Low Risk
13170,Standard,15.99,0.2217,Low,Priority 4 - Low Risk
27059,Basic,107.88,0.2217,Low,Priority 4 - Low Risk
49370,Premium,17.49,0.2217,Low,Priority 4 - Low Risk
42212,Basic,8.49,0.2216,Low,Priority 4 - Low Risk
19963,Standard,134.28,0.2216,Low,Priority 4 - Low Risk
46895,Basic,119.88,0.2216,Low,Priority 4 - Low Risk
30001,Basic,9.99,0.2216,Low,Priority 4 - Low Risk
28153,Basic,95.88,0.2215,Low,Priority 4 - Low Risk
40746,Basic,7.99,0.2215,Low,Priority 4 - Low Risk
16967,Premium,24.99,0.2215,Low,Priority 4 - Low Risk
7536,Standard,15.99,0.2215,Low,Priority 4 - Low Risk
45924,Premium,19.99,0.2215,Low,Priority 4 - Low Risk
12371,Basic,119.88,0.2215,Low,Priority 4 - Low Risk
21429,Basic,119.88,0.2215,Low,Priority 4 - Low Risk
3781,Basic,9.99,0.2215,Low,Priority 4 - Low Risk
12125,Premium,209.88,0.2215,Low,Priority 4 - Low Risk
28511,Enterprise,599.88,0.2214,Low,Priority 4 - Low Risk
2779,Standard,15.99,0.2214,Low,Priority 4 - Low Risk
13285,Standard,15.99,0.2214,Low,Priority 4 - Low Risk
1207,Enterprise,34.99,0.2214,Low,Priority 4 - Low Risk
49216,Enterprise,599.88,0.2213,Low,Priority 4 - Low Risk
7173,Standard,153.48,0.2213,Low,Priority 4 - Low Risk
7315,Basic,119.88,0.2213,Low,Priority 4 - Low Risk
46537,Standard,15.99,0.2213,Low,Priority 4 - Low Risk
24536,Basic,83.88,0.2213,Low,Priority 4 - Low Risk
37090,Basic,95.88,0.2213,Low,Priority 4 - Low Risk
22810,Premium,24.99,0.2212,Low,Priority 4 - Low Risk
5046,Enterprise,599.88,0.2212,Low,Priority 4 - Low Risk
1710,Basic,6.99,0.2212,Low,Priority 4 - Low Risk
28700,Basic,9.99,0.2212,Low,Priority 4 - Low Risk
22719,Basic,7.99,0.2212,Low,Priority 4 - Low Risk
27445,Standard,191.88,0.2212,Low,Priority 4 - Low Risk
11896,Standard,191.88,0.2212,Low,Priority 4 - Low Risk
33075,Premium,21.24,0.2212,Low,Priority 4 - Low Risk
16734,Enterprise,49.99,0.2211,Low,Priority 4 - Low Risk
44287,Basic,107.88,0.2211,Low,Priority 4 - Low Risk
16759,Basic,7.99,0.2211,Low,Priority 4 - Low Risk
27683,Basic,83.88,0.2211,Low,Priority 4 - Low Risk
41488,Basic,119.88,0.2211,Low,Priority 4 - Low Risk
45237,Standard,172.68,0.2211,Low,Priority 4 - Low Risk
19045,Premium,239.88,0.2211,Low,Priority 4 - Low Risk
24858,Enterprise,599.88,0.2211,Low,Priority 4 - Low Risk
2348,Enterprise,599.88,0.2211,Low,Priority 4 - Low Risk
37382,Enterprise,49.99,0.2211,Low,Priority 4 - Low Risk
40277,Standard,191.88,0.2211,Low,Priority 4 - Low Risk
31961,Basic,83.88,0.2211,Low,Priority 4 - Low Risk
37358,Enterprise,599.88,0.2211,Low,Priority 4 - Low Risk
12312,Premium,24.99,0.221,Low,Priority 4 - Low Risk
3006,Enterprise,34.99,0.221,Low,Priority 4 - Low Risk
37476,Standard,191.88,0.221,Low,Priority 4 - Low Risk
50046,Basic,8.49,0.221,Low,Priority 4 - Low Risk
10583,Premium,19.99,0.2209,Low,Priority 4 - Low Risk
46446,Basic,119.88,0.2209,Low,Priority 4 - Low Risk
38485,Basic,101.88,0.2209,Low,Priority 4 - Low Risk
21615,Basic,8.49,0.2209,Low,Priority 4 - Low Risk
14654,Standard,153.48,0.2209,Low,Priority 4 - Low Risk
39358,Basic,95.88,0.2209,Low,Priority 4 - Low Risk
38252,Basic,8.49,0.2209,Low,Priority 4 - Low Risk
1686,Basic,9.99,0.2209,Low,Priority 4 - Low Risk
35404,Premium,299.88,0.2208,Low,Priority 4 - Low Risk
22495,Basic,9.99,0.2208,Low,Priority 4 - Low Risk
4469,Standard,191.88,0.2208,Low,Priority 4 - Low Risk
14632,Basic,9.99,0.2208,Low,Priority 4 - Low Risk
17776,Enterprise,599.88,0.2208,Low,Priority 4 - Low Risk
3088,Basic,7.99,0.2208,Low,Priority 4 - Low Risk
48941,Basic,107.88,0.2208,Low,Priority 4 - Low Risk
29152,Enterprise,34.99,0.2208,Low,Priority 4 - Low Risk
13171,Basic,119.88,0.2207,Low,Priority 4 - Low Risk
42291,Standard,15.99,0.2207,Low,Priority 4 - Low Risk
19086,Standard,134.28,0.2207,Low,Priority 4 - Low Risk
7686,Basic,83.88,0.2206,Low,Priority 4 - Low Risk
31493,Premium,24.99,0.2206,Low,Priority 4 - Low Risk
28363,Basic,95.88,0.2206,Low,Priority 4 - Low Risk
4670,Premium,24.99,0.2206,Low,Priority 4 - Low Risk
9248,Basic,6.99,0.2206,Low,Priority 4 - Low Risk
25001,Standard,14.39,0.2206,Low,Priority 4 - Low Risk
12072,Premium,254.88,0.2206,Low,Priority 4 - Low Risk
21262,Standard,15.99,0.2206,Low,Priority 4 - Low Risk
1112,Standard,191.88,0.2206,Low,Priority 4 - Low Risk
12661,Standard,191.88,0.2206,Low,Priority 4 - Low Risk
35378,Standard,13.59,0.2205,Low,Priority 4 - Low Risk
30456,Standard,191.88,0.2205,Low,Priority 4 - Low Risk
21983,Basic,7.99,0.2205,Low,Priority 4 - Low Risk
51149,Basic,8.99,0.2205,Low,Priority 4 - Low Risk
2503,Basic,107.88,0.2205,Low,Priority 4 - Low Risk
1905,Premium,209.88,0.2205,Low,Priority 4 - Low Risk
8101,Standard,172.68,0.2205,Low,Priority 4 - Low Risk
7705,Basic,8.99,0.2204,Low,Priority 4 - Low Risk
51726,Standard,153.48,0.2204,Low,Priority 4 - Low Risk
25901,Premium,299.88,0.2204,Low,Priority 4 - Low Risk
5891,Basic,119.88,0.2204,Low,Priority 4 - Low Risk
51169,Basic,8.49,0.2204,Low,Priority 4 - Low Risk
15866,Standard,134.28,0.2203,Low,Priority 4 - Low Risk
49942,Basic,83.88,0.2203,Low,Priority 4 - Low Risk
25956,Premium,24.99,0.2203,Low,Priority 4 - Low Risk
29539,Premium,239.88,0.2203,Low,Priority 4 - Low Risk
9683,Basic,9.99,0.2202,Low,Priority 4 - Low Risk
49180,Standard,15.99,0.2202,Low,Priority 4 - Low Risk
48327,Premium,19.99,0.2201,Low,Priority 4 - Low Risk
29436,Premium,269.88,0.2201,Low,Priority 4 - Low Risk
38733,Premium,239.88,0.2201,Low,Priority 4 - Low Risk
21995,Standard,191.88,0.22,Low,Priority 4 - Low Risk
3965,Standard,14.39,0.22,Low,Priority 4 - Low Risk
18867,Standard,14.39,0.22,Low,Priority 4 - Low Risk
45335,Basic,95.88,0.2199,Low,Priority 4 - Low Risk
47519,Basic,83.88,0.2199,Low,Priority 4 - Low Risk
48750,Basic,83.88,0.2199,Low,Priority 4 - Low Risk
46513,Standard,15.99,0.2199,Low,Priority 4 - Low Risk
46745,Basic,9.99,0.2199,Low,Priority 4 - Low Risk
13875,Enterprise,39.99,0.2199,Low,Priority 4 - Low Risk
31675,Standard,15.99,0.2199,Low,Priority 4 - Low Risk
27465,Standard,15.99,0.2198,Low,Priority 4 - Low Risk
34015,Basic,107.88,0.2198,Low,Priority 4 - Low Risk
9281,Basic,83.88,0.2198,Low,Priority 4 - Low Risk
23249,Basic,8.49,0.2198,Low,Priority 4 - Low Risk
40306,Basic,95.88,0.2198,Low,Priority 4 - Low Risk
29373,Standard,134.28,0.2197,Low,Priority 4 - Low Risk
45110,Enterprise,419.88,0.2197,Low,Priority 4 - Low Risk
13487,Basic,119.88,0.2197,Low,Priority 4 - Low Risk
13708,Basic,9.99,0.2197,Low,Priority 4 - Low Risk
8202,Premium,21.24,0.2197,Low,Priority 4 - Low Risk
149,Enterprise,49.99,0.2197,Low,Priority 4 - Low Risk
44067,Standard,15.99,0.2197,Low,Priority 4 - Low Risk
26982,Standard,163.07999999999998,0.2197,Low,Priority 4 - Low Risk
15945,Basic,9.99,0.2196,Low,Priority 4 - Low Risk
28523,Standard,15.99,0.2196,Low,Priority 4 - Low Risk
28631,Basic,95.88,0.2196,Low,Priority 4 - Low Risk
5213,Premium,24.99,0.2196,Low,Priority 4 - Low Risk
6147,Standard,191.88,0.2196,Low,Priority 4 - Low Risk
28255,Basic,119.88,0.2195,Low,Priority 4 - Low Risk
24939,Premium,299.88,0.2195,Low,Priority 4 - Low Risk
47549,Premium,19.99,0.2195,Low,Priority 4 - Low Risk
27552,Premium,19.99,0.2195,Low,Priority 4 - Low Risk
7677,Standard,14.39,0.2195,Low,Priority 4 - Low Risk
40232,Standard,191.88,0.2194,Low,Priority 4 - Low Risk
41540,Standard,191.88,0.2194,Low,Priority 4 - Low Risk
20314,Basic,7.99,0.2194,Low,Priority 4 - Low Risk
42959,Premium,239.88,0.2194,Low,Priority 4 - Low Risk
27864,Premium,21.24,0.2194,Low,Priority 4 - Low Risk
19317,Standard,191.88,0.2194,Low,Priority 4 - Low Risk
30067,Basic,8.99,0.2194,Low,Priority 4 - Low Risk
27315,Standard,12.79,0.2194,Low,Priority 4 - Low Risk
47551,Basic,8.49,0.2193,Low,Priority 4 - Low Risk
11651,Standard,191.88,0.2193,Low,Priority 4 - Low Risk
7692,Basic,9.99,0.2193,Low,Priority 4 - Low Risk
827,Enterprise,599.88,0.2193,Low,Priority 4 - Low Risk
31156,Basic,9.99,0.2193,Low,Priority 4 - Low Risk
998,Basic,6.99,0.2193,Low,Priority 4 - Low Risk
